subdivision,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec,Decade Population
goa,1985,0.0,0.0,0.0,0.4,23.3,1000.0,921.3,663.1,153.1,204.8,2.5,0.0,2968.5,0.0,23.7,2737.5,207.3,1008373
goa,1986,0.0,0.0,0.0,0.1,1.0,777.2,543.2,670.9,65.0,15.6,53.6,1.0,2127.7,0.0,1.1,2056.3,70.3,1008373
goa,1987,0.0,0.0,0.0,0.6,9.0,612.0,832.2,835.6,149.3,166.8,20.2,9.3,2635.0,0.0,9.6,2429.1,196.3,1008373
goa,1988,0.0,0.0,0.0,4.3,1.3,506.1,1432.1,664.4,617.9,66.9,0.0,0.0,3293.0,0.0,5.6,3220.6,66.9,1008373
goa,1989,0.0,0.0,0.6,1.0,4.0,733.1,943.0,704.9,300.5,80.7,3.6,0.0,2771.5,0.0,5.6,2681.5,84.4,1008373
goa,1990,0.0,0.0,0.1,0.0,193.9,802.1,873.7,1164.2,323.2,190.0,20.8,0.0,3568.0,0.0,194.0,3163.2,210.8,1008373
goa,1991,0.0,0.0,0.0,6.4,14.7,759.2,1461.4,598.8,92.7,20.3,0.8,0.3,2954.6,0.0,21.2,2912.1,21.4,1170115
goa,1992,0.0,0.0,0.0,0.0,6.2,493.0,822.9,1093.1,343.4,79.0,2.8,0.0,2840.4,0.0,6.2,2752.4,81.8,1170115
goa,1993,0.0,0.0,0.6,0.1,11.4,587.7,1394.1,648.7,597.2,227.6,9.4,4.0,3480.9,0.0,12.1,3227.8,241.0,1170115
goa,1994,1.3,0.0,0.0,12.5,11.7,784.8,1168.5,654.4,406.5,137.9,2.2,0.0,3179.8,1.3,24.2,3014.1,140.1,1170115
goa,1995,3.5,0.0,0.0,3.3,15.3,345.9,1171.2,606.5,419.5,196.5,4.4,0.0,2766.0,3.5,18.6,2543.0,200.9,1170115
goa,1996,0.1,0.0,0.0,0.6,1.4,535.7,1232.0,594.6,308.4,245.9,1.2,0.9,2920.7,0.1,1.9,2670.8,248.0,1170115
goa,1997,2.6,0.0,0.8,1.8,0.2,757.9,1072.6,847.6,215.2,21.8,47.1,59.6,3027.2,2.6,2.8,2893.4,128.5,1170115
goa,1998,0.0,0.0,0.0,0.0,9.7,671.3,909.1,758.3,561.8,280.0,44.3,0.1,3234.7,0.0,9.7,2900.6,324.4,1170115
goa,1999,0.0,0.0,0.0,0.0,67.1,978.7,1105.1,283.7,297.1,179.7,0.7,0.0,2912.1,0.0,67.1,2664.5,180.4,1170115
goa,2000,1.2,0.0,0.0,0.9,190.3,739.4,1200.4,789.5,111.9,91.8,1.6,6.2,3133.2,1.2,191.2,2841.2,99.7,1170115
goa,2001,5.6,0.0,0.0,2.8,59.6,540.1,873.4,611.3,207.9,91.6,3.1,0.0,2395.4,5.6,62.4,2232.7,94.7,1348900
goa,2002,0.0,0.0,0.1,2.8,9.4,942.0,452.8,834.5,217.1,75.3,3.0,0.3,2537.2,0.0,12.3,2446.4,78.6,1348900
goa,2003,0.5,0.6,0.8,1.2,11.2,865.3,1013.9,593.7,298.7,54.4,1.9,0.0,2842.3,1.2,13.2,2771.6,56.3,1348900
goa,2004,0.0,0.0,0.0,10.4,46.9,678.6,902.3,1011.5,293.3,32.9,10.2,0.0,2985.9,0.0,57.2,2885.5,43.1,1348900
goa,2005,1.3,0.1,1.9,4.0,9.8,730.2,1340.9,772.2,678.8,76.5,0.0,0.1,3615.7,1.4,15.6,3522.2,76.6,1348900
goa,2006,0.0,0.0,9.9,0.0,211.8,683.1,1066.2,886.4,399.9,202.4,22.5,0.0,3482.2,0.0,221.7,3035.6,224.9,1348900
goa,2007,0.0,0.0,0.1,3.3,33.4,939.3,841.3,980.2,609.0,45.6,16.0,0.1,3468.5,0.0,36.9,3369.9,61.7,1348900
goa,2008,0.0,0.1,31.5,0.3,11.1,798.5,766.6,833.1,551.2,57.3,0.9,2.4,3053.1,0.1,43.0,2949.3,60.6,1348900
goa,2009,0.0,0.0,0.3,0.1,5.6,330.6,1271.2,292.9,387.5,307.4,121.0,0.0,2716.6,0.0,5.9,2282.2,428.5,1348900
goa,2010,2.7,0.0,0.0,1.5,8.2,680.8,1405.3,850.0,531.3,190.2,106.7,1.4,3778.1,2.7,9.7,3467.4,298.3,1348900
goa,2011,0.0,0.0,0.0,3.4,1.1,857.0,1384.1,987.9,468.3,120.3,3.1,0.0,3825.2,0.0,4.5,3697.3,123.5,1457723
gujarat,1951,0.0,0.0,0.4,0.3,2.1,65.6,218.6,162.6,7.3,13.9,7.3,0.3,478.3,0.0,2.7,454.1,21.5,16263700
gujarat,1952,0.0,0.0,0.0,0.0,0.2,138.7,487.7,136.4,11.6,1.8,0.0,0.0,776.6,0.0,0.3,774.5,1.8,16263700
gujarat,1953,12.6,0.0,0.0,0.1,0.3,143.6,240.0,552.9,104.5,1.0,0.0,0.4,1055.5,12.6,0.4,1041.0,1.4,16263700
gujarat,1954,0.1,2.0,5.5,0.0,0.2,114.3,355.0,214.1,522.0,32.0,0.1,2.6,1248.0,2.2,5.7,1205.5,34.7,16263700
gujarat,1955,0.3,0.1,0.1,0.7,3.1,104.9,109.9,393.5,311.4,51.4,0.1,0.0,975.7,0.4,4.0,919.8,51.5,16263700
gujarat,1956,0.0,0.1,0.0,0.1,26.5,102.9,661.3,329.8,135.0,107.4,2.2,1.4,1366.6,0.1,26.6,1229.0,110.9,16263700
gujarat,1957,2.3,0.0,0.2,0.0,5.7,151.8,257.1,198.7,16.1,7.5,8.2,0.2,647.8,2.3,6.0,623.6,15.9,16263700
gujarat,1958,1.0,0.0,0.3,1.1,0.7,103.4,336.8,287.1,335.9,46.9,10.0,0.1,1123.1,1.0,2.0,1063.2,56.9,16263700
gujarat,1959,0.0,0.0,0.0,2.8,1.4,98.0,632.6,321.8,377.6,121.7,4.7,0.0,1560.7,0.0,4.2,1430.1,126.4,16263700
gujarat,1960,1.6,0.0,0.2,0.0,8.0,131.4,218.3,210.6,73.1,6.3,0.0,0.1,649.6,1.6,8.2,633.3,6.5,16263700
gujarat,1961,0.0,0.6,0.0,0.0,0.6,90.2,365.1,174.6,297.7,16.1,0.1,0.0,945.1,0.6,0.6,927.6,16.2,20633305
gujarat,1962,0.0,0.0,1.4,1.3,2.3,49.3,298.8,181.0,227.1,0.0,8.9,2.9,773.0,0.0,5.0,756.2,11.8,20633305
gujarat,1963,1.4,0.0,0.9,0.3,0.3,65.4,291.4,350.9,227.6,26.0,33.1,0.4,997.9,1.4,1.6,935.3,59.5,20633305
gujarat,1964,0.1,0.0,0.0,0.0,4.0,106.2,371.0,296.3,114.6,0.5,0.0,0.0,892.7,0.1,4.0,888.1,0.5,20633305
gujarat,1965,7.4,0.0,0.6,0.4,1.3,11.2,442.4,165.9,24.1,1.0,2.4,0.1,656.7,7.4,2.2,643.6,3.5,20633305
gujarat,1966,0.2,0.0,0.0,0.0,0.5,123.1,316.4,71.2,183.9,0.8,0.3,0.1,696.7,0.2,0.6,694.6,1.2,20633305
gujarat,1967,0.0,0.0,42.1,0.4,0.2,132.7,413.2,204.1,123.8,1.0,0.0,21.1,938.7,0.0,42.7,873.8,22.1,20633305
gujarat,1968,0.1,0.3,1.2,0.0,0.1,33.8,279.1,297.1,45.8,10.3,0.1,0.0,668.0,0.4,1.4,655.9,10.3,20633305
gujarat,1969,0.0,0.2,0.0,0.0,0.0,100.5,331.3,154.6,191.9,0.0,7.2,3.2,789.0,0.3,0.0,778.3,10.4,20633305
gujarat,1970,0.2,1.0,0.1,0.1,5.3,262.6,261.2,495.8,321.8,5.8,0.0,0.0,1353.8,1.1,5.4,1341.4,5.8,20633305
gujarat,1971,0.0,0.1,0.0,0.3,5.0,176.2,253.6,194.1,134.9,5.0,0.0,0.0,769.2,0.1,5.3,758.8,5.0,26697488
gujarat,1972,0.1,2.0,0.0,0.0,1.8,87.8,208.4,180.4,23.0,0.2,0.0,0.0,503.8,2.0,1.9,499.7,0.2,26697488
gujarat,1973,0.2,0.7,0.1,0.0,1.3,97.3,301.4,364.5,387.0,7.1,0.0,0.1,1159.6,0.9,1.4,1150.2,7.1,26697488
gujarat,1974,0.0,0.0,0.0,0.6,51.3,22.1,135.5,103.0,68.7,38.6,0.0,1.5,421.3,0.0,51.9,329.3,40.1,26697488
gujarat,1975,0.0,0.0,0.7,0.0,0.1,156.0,219.5,449.6,318.5,48.2,0.0,0.0,1192.7,0.0,0.9,1143.6,48.2,26697488
gujarat,1976,3.2,0.0,0.0,0.0,0.2,342.5,584.4,482.4,149.5,0.2,57.7,0.0,1620.1,3.2,0.2,1558.8,57.9,26697488
gujarat,1977,3.9,0.1,0.2,0.1,15.4,310.2,565.2,242.9,160.0,0.7,8.9,0.0,1307.7,4.0,15.8,1278.3,9.6,26697488
gujarat,1978,0.0,1.1,0.0,2.0,0.3,155.5,280.7,405.7,52.3,6.1,26.2,5.9,935.8,1.1,2.3,894.2,38.2,26697488
gujarat,1979,1.0,4.6,0.0,0.0,0.3,132.3,174.2,441.3,46.3,11.5,92.8,0.1,904.5,5.6,0.4,794.1,104.3,26697488
gujarat,1980,0.1,0.0,0.0,0.0,0.1,261.3,268.7,249.1,24.0,0.8,0.4,17.6,822.0,0.1,0.1,803.1,18.7,26697488
gujarat,1981,1.3,0.0,0.7,0.1,0.3,111.3,414.3,377.0,137.9,40.8,30.5,0.0,1114.2,1.3,1.0,1040.6,71.4,34085800
gujarat,1982,0.4,0.1,0.1,2.6,45.8,39.6,274.4,266.3,25.8,6.5,96.6,0.0,758.3,0.5,48.5,606.2,103.1,34085800
gujarat,1983,0.1,0.0,0.0,8.0,1.3,129.3,408.8,405.9,180.8,79.8,0.0,0.0,1213.9,0.1,9.4,1124.7,79.8,34085800
gujarat,1984,0.0,0.0,0.0,0.0,0.0,85.2,250.5,421.4,89.2,5.7,1.7,0.0,853.6,0.0,0.0,846.3,7.3,34085800
gujarat,1985,0.0,0.0,0.0,0.8,2.1,14.7,247.2,182.5,18.1,124.0,0.0,0.3,589.7,0.0,2.9,462.4,124.3,34085800
gujarat,1986,0.0,0.0,0.1,0.0,2.0,180.1,161.8,149.4,5.9,1.5,1.1,0.0,501.8,0.0,2.1,497.1,2.6,34085800
gujarat,1987,0.4,0.5,0.0,0.0,0.3,69.6,119.4,180.6,5.7,3.4,11.2,10.7,401.9,0.9,0.4,375.2,25.4,34085800
gujarat,1988,0.0,0.0,0.0,2.5,0.0,74.7,573.1,245.5,190.4,11.2,0.0,0.0,1097.4,0.0,2.5,1083.7,11.2,34085800
gujarat,1989,1.3,0.0,0.0,0.0,0.1,112.5,351.2,298.3,58.0,1.5,0.0,0.0,822.8,1.3,0.1,819.9,1.5,34085800
gujarat,1990,0.0,3.3,0.2,0.0,32.9,79.0,221.6,530.5,226.2,16.0,4.8,3.8,1118.4,3.3,33.2,1057.3,24.6,34085800
gujarat,1991,0.0,0.0,0.0,0.0,0.0,55.6,440.8,133.8,41.8,0.0,0.7,0.0,672.7,0.0,0.0,672.0,0.7,41309580
gujarat,1992,0.8,0.0,0.0,0.0,0.9,132.8,256.3,244.4,244.1,19.2,2.5,0.0,901.1,0.8,0.9,877.7,21.7,41309580
gujarat,1993,0.0,1.7,0.1,0.0,0.0,133.2,557.4,69.5,147.8,30.1,1.5,0.0,941.4,1.7,0.1,908.0,31.7,41309580
gujarat,1994,7.2,0.0,0.0,0.1,0.0,320.7,490.6,370.1,343.7,2.0,0.1,0.0,1534.5,7.2,0.2,1525.1,2.1,41309580
gujarat,1995,2.2,0.0,0.2,0.0,0.0,8.5,451.0,127.4,71.0,22.9,0.3,0.7,684.3,2.2,0.3,657.9,23.9,41309580
gujarat,1996,1.0,0.0,0.0,0.0,0.0,123.9,374.6,228.5,151.3,23.3,0.1,0.0,902.8,1.0,0.0,878.3,23.4,41309580
gujarat,1997,0.7,0.0,0.2,3.3,3.6,355.3,241.9,358.0,96.1,8.1,0.9,0.9,1068.9,0.7,7.1,1051.3,9.8,41309580
gujarat,1998,0.0,0.1,0.0,0.0,0.0,111.5,312.2,196.1,346.9,98.8,4.4,0.0,1070.0,0.1,0.0,966.7,103.2,41309580
gujarat,1999,0.0,2.0,0.0,0.0,7.4,158.0,219.4,55.1,57.2,69.5,0.0,0.0,568.4,2.0,7.4,489.6,69.5,41309580
gujarat,2000,0.0,0.1,0.0,0.0,36.1,62.9,301.1,133.0,13.5,0.2,0.0,3.6,550.6,0.1,36.1,510.6,3.9,41309580
gujarat,2001,6.1,0.0,0.0,0.2,2.1,216.9,320.0,256.8,17.8,28.9,0.2,0.0,849.0,6.1,2.3,811.5,29.0,50597200
gujarat,2002,4.1,0.0,0.1,0.0,0.0,234.2,45.8,238.5,113.7,0.6,0.1,0.1,637.2,4.1,0.1,632.2,0.8,50597200
gujarat,2003,0.0,6.1,0.1,0.0,0.0,209.3,518.7,314.6,109.5,1.9,0.0,0.0,1160.3,6.1,0.1,1152.2,1.9,50597200
gujarat,2004,0.0,0.0,0.0,0.0,4.4,135.5,238.2,553.7,51.8,22.2,0.0,0.0,1005.8,0.0,4.4,979.1,22.3,50597200
gujarat,2005,0.0,0.0,0.0,0.0,0.3,367.3,378.7,229.4,339.2,1.4,0.0,0.0,1316.4,0.0,0.3,1314.7,1.4,50597200
gujarat,2006,0.0,0.0,0.8,0.0,0.2,123.5,576.0,624.8,140.6,9.2,2.9,0.0,1478.0,0.0,1.1,1464.9,12.1,50597200
gujarat,2007,0.1,0.4,0.0,0.0,0.3,94.0,567.8,345.6,169.4,0.0,1.4,0.0,1178.9,0.5,0.3,1176.7,1.4,50597200
gujarat,2008,0.0,0.0,0.0,3.1,0.1,58.2,261.9,369.5,204.3,11.6,0.1,2.3,911.1,0.0,3.3,893.9,14.0,50597200
gujarat,2009,0.0,0.0,0.3,0.0,0.0,17.0,390.3,143.5,54.9,27.4,8.1,0.0,641.6,0.0,0.3,605.7,35.5,50597200
gujarat,2010,0.2,0.0,0.0,0.0,0.0,59.3,328.2,431.0,216.6,12.2,41.0,0.2,1088.7,0.2,0.0,1035.0,53.4,50597200
gujarat,2011,0.0,0.2,0.0,0.0,0.0,16.3,259.2,451.7,162.5,0.4,0.0,0.0,890.5,0.2,0.0,889.8,0.4,60383628
haryana,1951,8.2,0.4,33.6,11.6,9.1,21.3,56.0,135.4,35.0,0.2,27.4,0.0,338.2,8.7,54.2,247.7,27.7,5674400
haryana,1952,8.2,17.8,12.0,2.6,10.8,67.1,122.5,311.0,1.3,0.0,0.0,3.2,556.3,26.0,25.3,501.9,3.2,5674400
haryana,1953,39.5,1.6,0.0,4.1,5.9,58.9,241.0,154.9,48.4,0.9,0.0,6.6,561.9,41.1,10.0,503.3,7.5,5674400
haryana,1954,26.1,91.0,10.1,0.4,3.9,26.7,152.3,45.6,136.6,43.9,0.3,0.0,537.0,117.1,14.5,361.2,44.2,5674400
haryana,1955,32.8,1.9,7.7,7.3,12.7,66.1,100.3,173.1,159.3,129.4,2.8,0.6,694.1,34.7,27.7,498.8,132.8,5674400
haryana,1956,16.6,3.1,25.6,0.8,2.4,50.8,239.1,159.5,19.5,131.3,4.4,0.6,653.8,19.7,28.9,468.9,136.3,5674400
haryana,1957,53.2,0.2,28.9,2.8,6.9,24.4,190.6,101.6,149.6,26.6,7.7,24.7,617.2,53.4,38.7,466.2,58.9,5674400
haryana,1958,4.1,0.7,5.4,1.9,4.4,17.0,150.0,182.7,273.4,21.8,1.0,10.6,673.0,4.8,11.7,623.1,33.4,5674400
haryana,1959,28.4,8.0,3.8,0.4,13.2,25.3,103.8,163.8,102.8,16.1,19.3,0.1,484.9,36.4,17.4,395.7,35.4,5674400
haryana,1960,11.3,0.0,24.4,4.2,1.3,33.1,249.9,339.0,15.6,35.2,0.0,8.9,722.9,11.3,30.0,637.5,44.1,5674400
haryana,1961,40.2,29.9,0.4,4.6,11.0,46.2,150.1,251.4,52.4,25.8,6.6,9.2,627.9,70.2,16.0,500.1,41.6,7591190
haryana,1962,21.1,10.4,7.7,1.3,1.5,14.0,144.7,111.5,189.4,0.0,2.9,6.5,511.0,31.5,10.5,459.6,9.4,7591190
haryana,1963,3.1,4.1,4.4,2.0,3.9,40.7,55.3,307.6,85.3,0.0,9.0,6.3,521.8,7.2,10.4,488.9,15.4,7591190
haryana,1964,4.7,1.5,0.9,0.4,14.6,8.8,370.7,191.5,111.2,0.6,0.1,6.0,710.9,6.2,15.9,682.1,6.7,7591190
haryana,1965,6.2,11.5,7.3,8.6,20.4,2.1,120.3,133.3,60.9,11.0,0.1,0.2,381.9,17.7,36.3,316.7,11.3,7591190
haryana,1966,3.3,34.0,6.7,1.7,45.3,128.9,98.2,312.8,69.1,6.7,1.0,0.2,707.7,37.3,53.7,609.0,7.8,7591190
haryana,1967,0.0,2.4,43.4,0.9,13.0,33.1,224.3,336.0,96.3,7.8,13.8,68.9,839.9,2.4,57.3,689.7,90.5,7591190
haryana,1968,14.1,15.9,17.3,0.0,2.3,28.3,211.2,90.1,0.1,7.0,0.0,2.0,388.3,30.0,19.6,329.6,9.1,7591190
haryana,1969,1.5,6.8,9.7,3.6,21.0,11.3,130.9,132.7,158.8,0.3,0.6,0.0,477.2,8.3,34.3,433.7,1.0,7591190
haryana,1970,35.4,35.4,9.4,0.0,11.5,67.2,65.7,207.9,104.9,0.8,0.0,0.0,538.2,70.8,20.9,445.7,0.8,7591190
haryana,1971,17.0,18.9,1.1,7.5,58.7,61.3,148.4,259.2,51.6,11.3,1.8,0.0,636.8,35.9,67.4,520.5,13.1,10036430
haryana,1972,6.8,12.1,5.6,11.6,0.1,24.9,137.1,186.0,12.6,7.7,33.1,3.2,440.8,18.9,17.4,360.6,44.0,10036430
haryana,1973,15.8,5.2,3.2,0.5,32.9,75.1,118.3,189.8,57.6,19.7,0.0,9.0,527.2,21.0,36.7,440.8,28.6,10036430
haryana,1974,0.5,1.3,1.6,0.9,4.6,37.9,201.5,94.5,12.2,16.4,0.0,13.5,384.9,1.8,7.0,346.1,29.9,10036430
haryana,1975,20.3,2.9,9.3,0.3,5.6,57.9,182.6,180.1,142.4,20.6,0.0,0.0,622.1,23.2,15.3,563.0,20.6,10036430
haryana,1976,8.8,23.1,6.8,2.7,32.4,80.2,216.2,317.4,38.0,0.2,0.1,0.8,726.7,31.8,41.9,651.8,1.1,10036430
haryana,1977,50.1,1.5,0.8,22.8,23.6,50.6,288.4,165.7,118.3,8.4,0.5,9.4,740.1,51.6,47.2,623.1,18.3,10036430
haryana,1978,0.2,24.8,51.7,4.2,1.5,71.5,202.7,184.8,104.5,2.1,2.8,0.5,651.1,25.0,57.4,563.4,5.3,10036430
haryana,1979,23.2,45.5,10.7,3.5,30.0,33.6,122.7,39.7,19.9,3.6,2.8,6.3,341.5,68.7,44.1,215.9,12.7,10036430
haryana,1980,5.8,2.3,22.0,0.4,8.9,45.5,236.5,102.0,50.2,13.4,4.9,21.4,513.2,8.0,31.2,434.3,39.7,10036430
haryana,1981,25.7,13.3,34.6,0.5,18.0,63.3,196.7,63.7,34.7,0.1,42.1,0.6,493.4,39.0,53.2,358.4,42.9,12922122
haryana,1982,21.4,20.0,70.7,33.1,57.3,29.9,99.2,150.4,5.4,3.2,2.4,13.6,506.6,41.4,161.1,284.9,19.2,12922122
haryana,1983,38.0,5.3,6.4,82.5,35.3,29.5,218.3,240.7,79.8,5.4,0.0,3.3,744.5,43.2,124.3,568.2,8.7,12922122
haryana,1984,1.9,14.5,0.4,2.7,0.7,48.6,154.2,179.5,75.5,0.9,0.0,0.3,479.2,16.4,3.8,457.8,1.1,12922122
haryana,1985,3.5,0.3,1.1,8.1,3.1,44.2,256.9,152.4,35.9,42.6,0.0,24.3,572.4,3.8,12.3,489.4,66.9,12922122
haryana,1986,7.2,31.0,12.7,3.3,36.0,85.1,92.5,108.9,52.9,11.2,0.7,9.5,450.9,38.2,52.1,339.3,21.4,12922122
haryana,1987,21.3,27.8,12.4,6.4,62.5,27.7,26.4,106.6,18.0,3.2,0.0,6.3,318.6,49.1,81.3,178.7,9.5,12922122
haryana,1988,1.5,13.2,34.5,3.6,3.4,82.4,288.5,222.5,183.4,0.0,0.1,12.0,845.0,14.7,41.5,776.7,12.1,12922122
haryana,1989,40.1,0.4,11.7,0.6,2.3,31.6,90.8,152.5,68.7,0.2,5.2,12.4,416.5,40.5,14.6,343.6,17.8,12922122
haryana,1990,0.0,79.5,4.9,2.2,21.9,25.3,201.2,137.7,194.5,2.7,14.1,19.2,703.1,79.5,28.9,558.7,36.0,12922122
haryana,1991,0.1,19.7,2.9,13.2,6.0,50.4,55.3,187.9,36.9,1.4,3.8,16.2,393.9,19.7,22.2,330.5,21.4,16464600
haryana,1992,20.3,16.4,0.5,1.2,7.8,17.2,124.5,171.6,59.0,3.8,7.2,0.0,429.7,36.7,9.6,372.3,11.1,16464600
haryana,1993,4.5,16.1,11.3,5.4,8.8,42.0,274.6,35.6,125.4,0.0,0.0,0.0,523.8,20.7,25.5,477.6,0.0,16464600
haryana,1994,20.1,11.3,0.6,7.6,8.5,51.3,275.8,160.6,28.2,0.0,0.1,0.2,564.4,31.4,16.7,515.9,0.3,16464600
haryana,1995,38.8,21.7,9.8,4.9,0.6,47.2,115.0,405.3,175.3,0.2,0.1,0.3,819.1,60.5,15.3,742.7,0.7,16464600
haryana,1996,16.0,30.5,11.6,0.6,5.1,109.4,85.8,249.2,116.3,19.9,0.0,0.3,644.6,46.5,17.3,560.7,20.2,16464600
haryana,1997,6.6,2.2,14.6,35.3,38.0,60.2,133.6,226.8,36.9,53.7,13.4,47.3,668.6,8.8,87.9,457.5,114.4,16464600
haryana,1998,0.4,24.6,25.4,9.1,6.1,68.4,154.8,161.6,150.9,78.2,5.8,0.0,685.3,25.0,40.6,535.6,84.0,16464600
haryana,1999,31.7,0.7,1.4,0.0,20.1,42.2,109.8,78.7,54.7,4.8,0.0,0.4,344.4,32.4,21.5,285.4,5.1,16464600
haryana,2000,17.1,29.1,1.4,1.3,22.8,58.9,146.8,87.9,17.5,0.0,0.4,1.2,384.4,46.2,25.6,311.1,1.6,16464600
haryana,2001,17.8,5.2,7.2,19.8,47.8,117.2,145.2,103.5,10.3,11.1,0.1,0.2,485.5,23.0,74.8,376.3,11.4,21083900
haryana,2002,11.6,31.1,9.0,1.1,52.0,21.2,19.4,78.2,123.0,1.9,0.0,8.8,357.2,42.7,62.1,241.8,10.7,21083900
haryana,2003,14.7,29.9,4.0,1.8,7.5,26.6,277.6,165.3,58.9,0.0,0.1,11.0,597.6,44.6,13.3,528.5,11.2,21083900
haryana,2004,25.4,0.3,0.0,18.1,40.7,52.5,19.9,252.9,22.1,54.1,0.0,1.2,487.3,25.7,58.8,347.5,55.3,21083900
haryana,2005,13.9,35.7,29.9,2.7,7.6,53.9,175.6,52.6,146.7,0.0,0.8,0.0,519.5,49.6,40.3,428.8,0.8,21083900
haryana,2006,2.3,0.1,30.4,0.6,24.8,45.4,135.2,32.1,49.9,3.8,1.2,5.2,330.9,2.4,55.7,262.6,10.2,21083900
haryana,2007,0.5,76.0,40.1,2.0,12.4,88.7,82.0,87.9,55.2,0.1,0.3,1.4,446.6,76.5,54.6,313.7,1.7,21083900
haryana,2008,2.4,0.4,0.6,13.4,72.9,193.5,124.3,174.2,114.5,8.4,5.5,0.2,710.4,2.8,86.9,606.6,14.1,21083900
haryana,2009,4.1,5.9,5.7,11.7,17.7,15.2,106.4,63.8,160.8,2.5,1.1,0.4,395.4,10.0,35.2,346.3,4.0,21083900
haryana,2010,4.8,10.2,0.5,0.8,5.9,29.1,189.3,198.5,183.9,1.1,3.5,12.8,640.5,15.0,7.2,600.8,17.5,21083900
haryana,2011,0.7,26.7,6.9,8.9,28.7,94.4,85.0,127.3,133.1,0.0,0.0,0.4,512.0,27.5,44.4,439.8,0.4,25753081
himachal pradesh,1951,112.3,69.4,87.4,90.4,89.1,38.8,217.3,309.3,124.5,19.3,69.6,11.1,1238.5,181.7,266.8,690.0,100.0,2386940
himachal pradesh,1952,86.4,82.8,191.4,35.2,66.8,146.9,198.1,371.1,26.7,12.9,2.8,42.5,1263.7,169.2,293.4,742.8,58.2,2386940
himachal pradesh,1953,149.2,51.9,98.3,86.6,36.9,107.6,390.9,330.3,90.2,11.6,9.3,62.8,1425.7,201.1,221.8,919.1,83.7,2386940
himachal pradesh,1954,196.4,271.8,87.2,13.0,52.2,47.5,336.6,348.9,293.4,46.2,7.6,16.7,1717.6,468.3,152.4,1026.4,70.5,2386940
himachal pradesh,1955,165.0,42.0,141.4,87.7,114.7,86.2,320.9,337.5,194.4,413.6,0.3,15.5,1919.2,207.0,343.8,939.0,429.4,2386940
himachal pradesh,1956,96.5,44.7,206.5,58.0,26.8,118.8,293.9,266.1,113.1,222.3,8.3,86.6,1541.6,141.2,291.4,791.9,317.1,2386940
himachal pradesh,1957,181.0,37.9,133.8,146.4,151.9,79.0,321.3,253.9,263.7,84.5,56.3,112.9,1822.7,218.9,432.2,917.9,253.8,2386940
himachal pradesh,1958,84.0,22.4,72.8,61.7,65.0,34.7,452.0,265.3,265.9,75.2,2.2,171.1,1572.3,106.4,199.4,1017.9,248.6,2386940
himachal pradesh,1959,136.1,243.1,94.7,43.3,52.8,52.0,418.6,243.7,219.5,81.7,53.9,1.0,1640.3,379.2,190.8,933.8,136.5,2386940
himachal pradesh,1960,82.9,0.7,134.2,66.2,20.8,78.3,355.3,226.8,72.9,7.2,3.8,66.2,1115.1,83.6,221.1,733.3,77.2,2386940
himachal pradesh,1961,153.8,157.2,68.8,104.2,34.2,88.7,320.3,314.3,153.1,46.2,37.6,37.2,1515.5,311.0,207.1,876.3,121.0,2812300
himachal pradesh,1962,45.0,102.9,82.9,102.6,55.4,86.5,242.7,255.8,303.7,5.8,66.5,43.8,1393.5,147.9,240.9,888.6,116.1,2812300
himachal pradesh,1963,14.1,57.2,201.2,49.5,47.2,108.9,325.7,308.1,111.3,2.4,76.8,52.2,1354.5,71.3,297.9,854.0,131.3,2812300
himachal pradesh,1964,176.6,58.8,83.6,97.7,86.8,86.2,278.9,246.8,197.1,0.1,1.8,39.6,1354.1,235.5,268.2,809.1,41.4,2812300
himachal pradesh,1965,52.5,209.1,170.9,126.6,143.9,24.9,278.3,117.3,39.9,25.8,12.8,18.3,1220.4,261.6,441.4,460.4,57.0,2812300
himachal pradesh,1966,0.3,145.0,78.4,77.2,95.7,187.1,250.5,298.0,153.3,30.8,13.9,40.8,1371.0,145.3,251.2,888.9,85.6,2812300
himachal pradesh,1967,30.8,99.1,181.5,31.4,48.1,99.3,386.3,403.3,105.7,36.9,23.8,112.4,1558.5,129.9,260.9,994.5,173.2,2812300
himachal pradesh,1968,188.5,114.1,80.8,50.9,44.9,99.3,277.2,181.1,16.3,47.2,9.1,58.8,1168.2,302.6,176.6,573.8,115.2,2812300
himachal pradesh,1969,66.0,78.6,72.7,130.4,111.0,31.0,201.8,306.7,117.2,8.4,2.4,1.5,1127.6,144.6,314.1,656.6,12.3,2812300
himachal pradesh,1970,116.5,39.0,37.9,7.3,43.5,163.2,223.4,280.4,164.4,6.6,0.2,0.3,1082.5,155.4,88.6,831.4,7.1,2812300
himachal pradesh,1971,53.1,76.5,13.7,57.5,71.8,252.7,352.8,301.2,67.0,13.8,12.2,2.6,1275.1,129.6,143.1,973.7,28.6,3460434
himachal pradesh,1972,55.0,77.0,55.0,82.1,21.3,43.8,184.2,159.9,57.6,31.1,21.3,54.0,842.3,132.0,158.4,445.5,106.4,3460434
himachal pradesh,1973,116.8,80.6,68.4,15.7,40.0,99.1,167.8,213.9,86.3,32.1,5.4,29.1,955.2,197.3,124.1,567.1,66.6,3460434
